,id,fullname,Height,Weight,Reach,STANCE,DOB,SLpM,StrAcc,SApM,StrDef,TDAvg,TDAcc,TDDef,SubAvg,lastupdated,HightCM,WeightKG,ReachCM
662,01784fbc27c68b14,Rachael Ostovich,"5' 3""",125 lbs.,"62""",Orthodox,"Feb 25, 1991",2.54,43%,3.97,57%,2.03,83%,66%,0.8,2022-03-31 21:46:11.970931,160.02,56.7,157.48
663,ab2b4ff41d6ebe0f,Alex Perez,"5' 6""",125 lbs.,"65""",Orthodox,"Mar 21, 1992",4.62,47%,3.08,61%,2.92,45%,87%,1.3,2022-03-31 21:46:11.970931,167.64,56.7,165.1
664,140745cbbcb023ac,Mauricio Rua,"6' 1""",205 lbs.,"76""",Orthodox,"Nov 25, 1981",3.57,50%,2.71,54%,2.12,48%,47%,0.8,2022-03-31 21:46:11.970931,185.42,92.99,193.04
665,cf65d56b0755ed3b,Alan Jouban,"6' 0""",170 lbs.,"73""",Southpaw,"Nov 25, 1981",5.67,50%,3.77,60%,0.51,44%,58%,0.3,2022-03-31 21:46:11.970931,182.88,77.11,185.42
666,afe8d5b39ff7fca2,Louis Cosce,"5' 9""",170 lbs.,"71""",Orthodox,"Aug 27, 1995",8.22,48%,9.30,48%,1.07,11%,0%,0.0,2022-03-31 21:46:11.970931,175.26,77.11,180.34
667,e5010b1b94ca5755,Paul Felder,"5' 11""",155 lbs.,"70""",Orthodox,"Apr 25, 1984",3.70,44%,3.44,48%,0.29,28%,64%,0.2,2022-03-31 21:46:11.970931,180.34,70.31,177.8
668,7559395ad833c074,Miranda Granger,"5' 7""",125 lbs.,"68""",Orthodox,"Apr 13, 1992",2.91,48%,2.64,59%,0.00,0%,40%,0.0,2022-03-31 21:46:11.970931,170.18,56.7,172.72
669,9cfbfae5fa1fdd93,Geraldo de Freitas,"5' 7""",135 lbs.,"72""",Orthodox,"Sep 30, 1991",3.67,52%,2.62,50%,3.00,45%,59%,0.0,2022-03-31 21:46:11.970931,170.18,61.23,182.88
670,f748267c4ab6c127,Rhys McKee,"6' 2""",170 lbs.,"78""",Orthodox,"Sep 10, 1995",6.83,53%,11.90,43%,0.00,0%,20%,0.0,2022-03-31 21:46:11.970931,187.96,77.11,198.12
671,ec34349e7dffcde7,Claudia Gadelha,"5' 4""",115 lbs.,"63""",Orthodox,"Dec 07, 1988",3.31,41%,4.57,57%,3.03,42%,58%,0.7,2022-03-31 21:46:11.970931,162.56,52.16,160.02
672,899923ff6ab13917,Bevon Lewis,"6' 3""",185 lbs.,"79""",Orthodox,"May 05, 1991",3.73,43%,2.67,54%,0.00,0%,66%,0.0,2022-03-31 21:46:11.970931,190.5,83.91,200.66
673,7bde387d50829adf,Eduardo Garagorri,"5' 9""",145 lbs.,"70""",Orthodox,"May 28, 1989",3.42,51%,2.36,58%,0.48,100%,61%,0.0,2022-03-31 21:46:11.970931,175.26,65.77,177.8
674,1f454354805b6f75,Anderson Silva,"6' 2""",185 lbs.,"77""",Southpaw,"Apr 14, 1975",3.05,61%,2.05,60%,0.50,77%,69%,0.8,2022-03-31 21:46:11.970931,187.96,83.91,195.58
675,045f25b3a4c08e81,Jack Marshman,"6' 0""",185 lbs.,"73""",Orthodox,"Dec 19, 1989",2.74,25%,4.19,56%,0.00,0%,20%,0.0,2022-03-31 21:46:11.970931,182.88,83.91,185.42
676,f9a20a17d712ef7c,Cole Williams,"6' 0""",170 lbs.,"73""",Orthodox,"Dec 15, 1983",0.31,27%,5.34,23%,0.00,0%,25%,0.0,2022-03-31 21:46:11.970931,182.88,77.11,185.42
677,ba1e6cb3d43f7430,Justin Ledet,"6' 4""",205 lbs.,"80""",Orthodox,"Sep 28, 1988",3.35,39%,4.82,49%,0.23,50%,42%,0.2,2022-03-31 21:46:11.970931,193.04,92.99,203.2
678,032cc3922d871c7f,Khabib Nurmagomedov,"5' 10""",155 lbs.,"70""",Orthodox,"Sep 20, 1988",4.10,48%,1.75,65%,5.32,48%,84%,0.8,2022-03-31 21:46:11.970931,177.8,70.31,177.8
679,f300763147320d12,Liliya Shakirova,"5' 4""",125 lbs.,"65""",Orthodox,"Oct 24, 1991",2.70,30%,2.58,74%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,162.56,56.7,165.1
680,ebc1f40e00e0c481,Stefan Struve,"6' 11""",265 lbs.,"84""",Orthodox,"Feb 18, 1988",3.12,47%,4.04,46%,0.56,46%,55%,1.7,2022-03-31 21:46:11.970931,210.82,120.2,213.36
681,329e403448756217,Nathaniel Wood,"5' 6""",135 lbs.,"69""",Orthodox,"May 08, 1993",6.28,46%,4.36,53%,1.29,46%,75%,0.9,2022-03-31 21:46:11.970931,167.64,61.23,175.26
682,d06f8869449ba7bd,Alexander Yakovlev,"6' 3""",155 lbs.,"74""",Southpaw,"Jul 18, 1984",1.74,47%,2.41,58%,1.66,35%,72%,0.1,2022-03-31 21:46:11.970931,190.5,70.31,187.96
683,8f6a18831a120817,James Krause,"6' 2""",170 lbs.,"73""",Orthodox,"Jun 04, 1986",4.79,49%,4.11,61%,0.96,18%,59%,0.9,2022-03-31 21:46:11.970931,187.96,77.11,185.42
684,7772b283d288dbe2,Guram Kutateladze,"5' 11""",155 lbs.,"72""",Orthodox,"Jan 08, 1992",2.47,43%,3.47,58%,0.00,0%,68%,0.0,2022-03-31 21:46:11.970931,180.34,70.31,182.88
685,e9ac7bfb65c25497,John Phillips,"5' 11""",185 lbs.,"75""",Southpaw,"Jun 09, 1985",1.72,34%,4.03,49%,0.00,0%,7%,0.0,2022-03-31 21:46:11.970931,180.34,83.91,190.5
686,af997f7611673880,Gadzhimurad Antigulov,"5' 11""",205 lbs.,"70""",Orthodox,"Feb 09, 1987",2.08,55%,4.21,40%,5.08,36%,0%,1.4,2022-03-31 21:46:11.970931,180.34,92.99,177.8
687,e87a13e02c01331d,Ali AlQaisi,"5' 6""",135 lbs.,"68""",Orthodox,"Sep 23, 1990",2.43,42%,1.97,56%,3.50,29%,60%,1.0,2022-03-31 21:46:11.970931,167.64,61.23,172.72
688,634e2fb70bde3fd5,Holly Holm,"5' 8""",135 lbs.,"69""",Southpaw,"Oct 17, 1981",3.16,38%,2.80,57%,0.81,30%,76%,0.1,2022-03-31 21:46:11.970931,172.72,61.23,175.26
689,1d239d571e342453,Germaine de Randamie,"5' 9""",135 lbs.,"71""",Orthodox,"Apr 24, 1984",2.72,46%,2.14,65%,0.00,0%,69%,0.4,2022-03-31 21:46:11.970931,175.26,61.23,180.34
690,5f3da9a9610d8969,Cameron Else,"5' 9""",135 lbs.,"71""",Switch,"Apr 27, 1987",1.92,36%,5.58,58%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,175.26,61.23,180.34
691,3f7dab21b6c971bc,Dequan Townsend,"6' 3""",205 lbs.,"79""",Orthodox,"May 11, 1986",1.23,34%,3.92,38%,0.00,0%,46%,0.0,2022-03-31 21:46:11.970931,190.5,92.99,200.66
692,6eaec40f724852f4,Jessin Ayari,"6' 0""",155 lbs.,"73""",Orthodox,"May 31, 1992",3.53,37%,3.59,58%,0.00,0%,50%,0.3,2022-03-31 21:46:11.970931,182.88,70.31,185.42
693,c3ded6f7155f9ea4,Alex Da Silva,"5' 8""",155 lbs.,"73""",Orthodox,"Feb 04, 1996",2.07,46%,2.65,55%,2.75,43%,77%,0.4,2022-03-31 21:46:11.970931,172.72,70.31,185.42
694,82e7929bf6c2b689,Diego Sanchez,"5' 10""",170 lbs.,"72""",Southpaw,"Dec 31, 1981",2.69,37%,3.02,56%,1.51,24%,46%,0.8,2022-03-31 21:46:11.970931,177.8,77.11,182.88
695,6a11e325aa60ad02,Jeff Hughes,"6' 2""",250 lbs.,"77""",Orthodox,"May 17, 1988",3.95,51%,3.67,60%,0.71,50%,45%,0.0,2022-03-31 21:46:11.970931,187.96,113.4,195.58
696,c3218c810959d279,Khadis Ibragimov,"6' 3""",205 lbs.,"78""",Orthodox,"May 21, 1995",3.55,49%,4.26,47%,0.97,30%,80%,0.3,2022-03-31 21:46:11.970931,190.5,92.99,198.12
697,cbd3e590a85b18c5,Mirsad Bektic,"5' 8""",145 lbs.,"70""",Orthodox,"Feb 16, 1991",2.43,41%,1.80,57%,3.98,52%,92%,0.4,2022-03-31 21:46:11.970931,172.72,65.77,177.8
698,82cbb809d5ee565c,Mara Romero Borella,"5' 6""",125 lbs.,"69""",Orthodox,"Jun 03, 1986",2.54,37%,2.48,71%,1.83,44%,66%,0.2,2022-03-31 21:46:11.970931,167.64,56.7,175.26
699,cd2e5a390821fb48,TJ Laramie,"5' 6""",145 lbs.,"66""",Orthodox,"Oct 15, 1997",2.73,51%,3.24,26%,2.56,50%,0%,0.0,2022-03-31 21:46:11.970931,167.64,65.77,167.64
700,78f485f851891d68,Journey Newson,"5' 5""",135 lbs.,"67""",Orthodox,"Mar 07, 1989",2.76,32%,2.76,65%,0.00,0%,0%,0.9,2022-03-31 21:46:11.970931,165.1,61.23,170.18
701,06a80a685ea98573,Irwin Rivera,"5' 6""",135 lbs.,"67""",Southpaw,"Feb 14, 1989",3.36,44%,5.07,57%,1.00,16%,70%,0.0,2022-03-31 21:46:11.970931,167.64,61.23,170.18
702,ee18ff42063174df,Ottman Azaitar,"5' 8""",155 lbs.,"71""",Switch,"Feb 20, 1990",8.43,57%,1.76,67%,0.00,0%,100%,0.0,2022-03-31 21:46:11.970931,172.72,70.31,180.34
703,31f8081c7600da93,Kyle Nelson,"5' 11""",155 lbs.,"71""",Switch,"Apr 20, 1991",3.63,41%,6.82,47%,0.96,12%,60%,1.9,2022-03-31 21:46:11.970931,180.34,70.31,180.34
704,7c9f96f9a6a5cd50,Brok Weaver,"6' 0""",155 lbs.,"73""",Southpaw,"Dec 05, 1991",4.78,64%,4.35,46%,0.41,10%,66%,0.4,2022-03-31 21:46:11.970931,182.88,70.31,185.42
705,3c5005b66696d790,Anthony Ivy,"6' 2""",185 lbs.,"74""",Orthodox,"Jan 23, 1990",2.50,42%,4.57,51%,4.69,20%,100%,0.0,2022-03-31 21:46:11.970931,187.96,83.91,187.96
706,7f0f171414d0a287,Zelim Imadaev,"6' 0""",170 lbs.,"76""",Orthodox,"Jan 25, 1995",2.91,36%,4.35,43%,0.38,50%,60%,0.0,2022-03-31 21:46:11.970931,182.88,77.11,193.04
707,56709e66f1c6008f,Cole Smith,"5' 11""",135 lbs.,"67""",Orthodox,"Apr 05, 1989",1.78,35%,1.96,49%,1.67,33%,45%,1.7,2022-03-31 21:46:11.970931,180.34,61.23,170.18
708,3974fa35c917af1d,Ricardo Lamas,"5' 8""",145 lbs.,"71""",Orthodox,"May 21, 1982",3.13,47%,2.87,57%,1.84,33%,46%,0.9,2022-03-31 21:46:11.970931,172.72,65.77,180.34
709,4ba8d454f762005d,Zak Cummings,"6' 0""",185 lbs.,"75""",Southpaw,"Aug 02, 1984",2.58,32%,2.83,55%,0.68,28%,65%,0.7,2022-03-31 21:46:11.970931,182.88,83.91,190.5
710,37cc294027f55e4d,Austin Springer,"5' 8""",145 lbs.,"71""",Orthodox,"May 12, 1987",3.54,57%,3.15,41%,3.37,40%,100%,0.8,2022-03-31 21:46:11.970931,172.72,65.77,180.34
711,2244d9a2b64b8c3b,Hannah Cifers,"5' 1""",115 lbs.,"62""",Orthodox,"Jun 26, 1992",4.99,44%,5.39,52%,0.26,100%,64%,0.3,2022-03-31 21:46:11.970931,154.94,52.16,157.48
712,43a59ce3bb40449e,Inoue Mizuki,"5' 3""",125 lbs.,"65""",Orthodox,"Aug 19, 1994",5.00,50%,6.87,48%,0.00,0%,66%,0.0,2022-03-31 21:46:11.970931,160.02,56.7,165.1
713,d967f0128c323de6,Daniel Cormier,"5' 11""",235 lbs.,"72""",Orthodox,"Mar 20, 1979",4.25,52%,2.92,54%,1.83,44%,80%,0.4,2022-03-31 21:46:11.970931,180.34,106.59,182.88
714,4f140403000158b5,Herbert Burns,"5' 9""",145 lbs.,"73""",Orthodox,"Feb 02, 1988",1.67,45%,5.02,33%,4.64,83%,75%,2.8,2022-03-31 21:46:11.970931,175.26,65.77,185.42
715,99506df1af6c8b3b,John Dodson,"5' 3""",135 lbs.,"66""",Orthodox,"Sep 26, 1984",3.20,40%,3.58,61%,0.71,28%,82%,0.0,2022-03-31 21:46:11.970931,160.02,61.23,167.64
716,b6850671a008bf9a,Felice Herrig,"5' 4""",115 lbs.,"65""",Orthodox,"Sep 18, 1984",3.63,36%,4.84,49%,1.18,30%,72%,0.9,2022-03-31 21:46:11.970931,162.56,52.16,165.1
717,9ba2226646046b63,Frankie Saenz,"5' 6""",135 lbs.,"66""",Orthodox,"Aug 12, 1980",3.94,47%,3.50,52%,1.74,31%,61%,0.1,2022-03-31 21:46:11.970931,167.64,61.23,167.64
718,73e09f837f3b5ecc,Rogerio Nogueira,"6' 2""",205 lbs.,"75""",Southpaw,"Jun 02, 1976",2.43,35%,2.34,59%,0.64,44%,62%,0.8,2022-03-31 21:46:11.970931,187.96,92.99,190.5
719,492b202d2064e7a9,Fabricio Werdum,"6' 4""",231 lbs.,"77""",Orthodox,"Jul 30, 1977",3.59,52%,2.64,55%,1.75,31%,31%,1.2,2022-03-31 21:46:11.970931,193.04,104.78,195.58
720,3c6976f8182d9527,Alexander Gustafsson,"6' 5""",205 lbs.,"79""",Orthodox,"Jan 15, 1987",4.02,40%,3.42,51%,1.54,39%,83%,0.4,2022-03-31 21:46:11.970931,195.58,92.99,200.66
721,1fcfc3709fe58151,Peter Sobotta,"6' 0""",170 lbs.,"75""",Southpaw,"Jan 11, 1987",2.14,40%,2.90,58%,1.53,32%,77%,0.5,2022-03-31 21:46:11.970931,182.88,77.11,190.5
722,5580771f383e141f,Jesse Ronson,"5' 10""",155 lbs.,"70""",Southpaw,"Dec 24, 1985",3.54,49%,2.99,59%,0.63,40%,61%,0.6,2022-03-31 21:46:11.970931,177.8,70.31,177.8
723,41f90012b86a11bf,Raphael Pessoa,"6' 3""",262 lbs.,"78""",Orthodox,"Mar 09, 1989",2.16,26%,3.43,42%,0.00,0%,100%,0.0,2022-03-31 21:46:11.970931,190.5,118.84,198.12
724,776a58a67665a171,Nad Narimani,"5' 8""",145 lbs.,"70""",Orthodox,"Apr 14, 1987",3.33,42%,3.00,58%,1.92,41%,70%,0.0,2022-03-31 21:46:11.970931,172.72,65.77,177.8
725,654ae722109a0d31,Joe Duffy,"5' 10""",155 lbs.,"73""",Orthodox,"Feb 18, 1988",2.68,34%,3.78,54%,0.96,66%,64%,0.7,2022-03-31 21:46:11.970931,177.8,70.31,185.42
726,ec52462a1b41f714,Brett Johns,"5' 7""",135 lbs.,"71""",Orthodox,"Feb 21, 1992",2.86,49%,3.84,53%,4.92,49%,58%,1.0,2022-03-31 21:46:11.970931,170.18,61.23,180.34
727,0052de90691d4a93,Davi Ramos,"5' 6""",155 lbs.,"70""",Orthodox,"Nov 05, 1986",2.64,37%,3.44,56%,1.95,40%,83%,0.6,2022-03-31 21:46:11.970931,167.64,70.31,177.8
728,bebb4ae55ac2bf6f,Chris Fishgold,"5' 8""",145 lbs.,"68""",Orthodox,"Jun 06, 1992",2.01,32%,2.70,46%,2.59,46%,44%,1.3,2022-03-31 21:46:11.970931,172.72,65.77,172.72
729,34c2b3656f88f7ef,Aaron Phillips,"5' 9""",135 lbs.,"71""",Southpaw,"Aug 05, 1989",1.65,56%,3.44,39%,0.00,0%,44%,0.4,2022-03-31 21:46:11.970931,175.26,61.23,180.34
730,4d5197f331c47290,Paige VanZant,"5' 4""",115 lbs.,"65""",Orthodox,"Mar 26, 1994",3.35,52%,2.62,42%,1.27,33%,34%,1.0,2022-03-31 21:46:11.970931,162.56,52.16,165.1
731,f7d73e452b064bf2,Danny Henry,"6' 0""",145 lbs.,"73""",Orthodox,"Jul 17, 1988",5.20,51%,4.16,45%,0.74,33%,50%,2.2,2022-03-31 21:46:11.970931,182.88,65.77,185.42
732,d61316139d68dbe3,Roman Bogatov,"5' 8""",155 lbs.,"73""",Orthodox,"Dec 15, 1990",3.33,42%,4.40,44%,1.00,9%,50%,0.0,2022-03-31 21:46:11.970931,172.72,70.31,185.42
733,53c943c873cffe90,Philipe Lins,"6' 2""",240 lbs.,"78""",Orthodox,"Aug 17, 1985",2.66,40%,3.68,49%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,187.96,108.86,198.12
734,4e0692ad070976e4,Lyman Good,"6' 0""",170 lbs.,"74""",Orthodox,"May 26, 1985",5.34,48%,4.01,63%,0.27,100%,75%,0.0,2022-03-31 21:46:11.970931,182.88,77.11,187.96
735,b53c46f613f6f248,Brianna Van Buren,"5' 0""",115 lbs.,"62""",Southpaw,"Aug 04, 1993",3.53,41%,3.23,57%,2.50,45%,66%,0.0,2022-03-31 21:46:11.970931,152.4,52.16,157.48
736,1cf7ccf64a5bf24e,Oskar Piechota,"6' 0""",185 lbs.,"76""",Southpaw,"Jan 24, 1990",3.30,52%,3.93,51%,0.61,40%,38%,1.5,2022-03-31 21:46:11.970931,182.88,83.91,193.04
737,764342d39cdaa54a,Frank Camacho,"5' 10""",170 lbs.,"73""",Orthodox,"May 18, 1989",6.67,46%,7.31,52%,1.17,45%,72%,0.0,2022-03-31 21:46:11.970931,177.8,77.11,185.42
738,59a27d2e6d0802ac,Max Rohskopf,"6' 1""",155 lbs.,"71""",Orthodox,"Sep 27, 1994",1.70,31%,5.80,42%,3.00,33%,0%,1.5,2022-03-31 21:46:11.970931,185.42,70.31,180.34
739,f57dd0bfa8c17813,Mark De La Rosa,"5' 6""",135 lbs.,"65""",Orthodox,"Aug 31, 1994",3.13,35%,5.00,48%,0.54,13%,40%,0.2,2022-03-31 21:46:11.970931,167.64,61.23,165.1
740,5331b25a60417ffb,Anthony Rocco Martin,"6' 0""",170 lbs.,"73""",Orthodox,"Dec 11, 1989",2.68,37%,2.59,58%,0.71,27%,68%,1.0,2022-03-31 21:46:11.970931,182.88,77.11,185.42
741,76ee3d666c648f6b,Charles Byrd,"5' 10""",185 lbs.,"73""",Orthodox,"Oct 11, 1983",3.43,55%,2.63,55%,2.50,50%,40%,1.5,2022-03-31 21:46:11.970931,177.8,83.91,185.42
742,b102c26727306ab6,Jussier Formiga,"5' 5""",125 lbs.,"67""",Orthodox,"Apr 14, 1985",1.42,39%,2.34,64%,1.82,35%,87%,0.6,2022-03-31 21:46:11.970931,165.1,56.7,170.18
743,e5c9de15bb58b1c6,Evan Dunham,"5' 10""",155 lbs.,"70""",Southpaw,"Dec 18, 1981",5.33,39%,3.54,61%,1.82,33%,79%,1.0,2022-03-31 21:46:11.970931,177.8,70.31,177.8
744,1788eee370f077b7,Blagoy Ivanov,"5' 11""",250 lbs.,"73""",Southpaw,"Oct 09, 1986",3.32,40%,4.15,54%,1.06,54%,75%,0.2,2022-03-31 21:46:11.970931,180.34,113.4,185.42
745,7279654c7674cd24,Klidson Abreu,"6' 0""",205 lbs.,"74""",Orthodox,"Dec 24, 1992",2.05,40%,2.90,55%,0.64,20%,80%,0.0,2022-03-31 21:46:11.970931,182.88,92.99,187.96
746,a4de54ea806fb525,Ray Borg,"5' 4""",135 lbs.,"63""",Orthodox,"Aug 04, 1993",1.52,52%,1.93,48%,3.89,50%,46%,1.0,2022-03-31 21:46:11.970931,162.56,61.23,160.02
747,056c493bbd76a918,Henry Cejudo,"5' 4""",135 lbs.,"64""",Orthodox,"Feb 09, 1987",3.92,45%,2.77,65%,2.12,33%,93%,0.2,2022-03-31 21:46:11.970931,162.56,61.23,162.56
748,e2ccd9a9ace60de7,Aleksei Kunchenko,"5' 8""",170 lbs.,"70""",Orthodox,"May 02, 1984",3.67,44%,2.83,63%,0.25,33%,80%,0.0,2022-03-31 21:46:11.970931,172.72,77.11,177.8
749,be0b310a12eb80b4,Enrique Barzola,"5' 7""",145 lbs.,"70""",Orthodox,"Apr 28, 1989",3.91,41%,2.97,68%,4.20,45%,66%,0.3,2022-03-31 21:46:11.970931,170.18,65.77,177.8
750,4798e823ada58fe9,Veronica Macedo,"5' 4""",125 lbs.,"64""",Southpaw,"Oct 30, 1995",3.13,39%,5.06,43%,0.57,18%,46%,0.6,2022-03-31 21:46:11.970931,162.56,56.7,162.56
751,f77c68bb4be8516d,Yoel Romero,"6' 0""",185 lbs.,"73""",Southpaw,"Apr 30, 1977",3.44,49%,3.05,60%,1.57,30%,78%,0.0,2022-03-31 21:46:11.970931,182.88,83.91,185.42
752,3d6749c4267da18f,Joanna Jedrzejczyk,"5' 6""",115 lbs.,"65""",Orthodox,"Aug 18, 1987",6.30,48%,3.08,64%,0.28,62%,81%,0.1,2022-03-31 21:46:11.970931,167.64,52.16,165.1
753,7cbf7c78d3b34218,Drakkar Klose,"5' 9""",155 lbs.,"70""",Orthodox,"Mar 09, 1988",3.89,53%,3.64,53%,1.56,30%,68%,0.0,2022-03-31 21:46:11.970931,175.26,70.31,177.8
754,88d7b6d8230e1f3f,Saparbeg Safarov,"6' 1""",185 lbs.,"78""",Orthodox,"Oct 14, 1986",4.03,48%,2.96,47%,2.52,41%,33%,0.0,2022-03-31 21:46:11.970931,185.42,83.91,198.12
755,862b0b3375aa4b6e,Zarah Fairn,"5' 8""",135 lbs.,"72""",Orthodox,"Dec 10, 1983",1.98,45%,6.61,39%,0.00,0%,50%,0.0,2022-03-31 21:46:11.970931,172.72,61.23,182.88
756,002ca196477ce572,Gabriel Silva,"5' 6""",135 lbs.,"71""",Orthodox,"Aug 26, 1994",1.30,34%,3.47,45%,1.50,25%,38%,0.5,2022-03-31 21:46:11.970931,167.64,61.23,180.34
757,6a96ad1bc34fb113,Ismail Naurdiev,"5' 10""",170 lbs.,"74""",Orthodox,"Aug 18, 1996",3.17,52%,1.30,68%,1.25,71%,70%,0.2,2022-03-31 21:46:11.970931,177.8,77.11,187.96
758,326f94d6cfb1bf25,Ben Sosoli,"6' 0""",265 lbs.,"72""",Southpaw,"Dec 10, 1989",2.31,31%,4.30,47%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,182.88,120.2,182.88
759,31d7446b184e3305,Magomed Mustafaev,"5' 8""",155 lbs.,"71""",Orthodox,"Aug 02, 1988",2.59,58%,2.68,41%,3.31,50%,23%,0.4,2022-03-31 21:46:11.970931,172.72,70.31,180.34
760,103b06d8707895a9,Emil Meek,"5' 11""",170 lbs.,"74""",Switch,"Aug 20, 1988",2.52,39%,2.53,38%,0.25,33%,47%,1.0,2022-03-31 21:46:11.970931,180.34,77.11,187.96
761,8fc9ae9c7527dfcb,Callan Potter,"6' 0""",170 lbs.,"72""",Orthodox,"Jun 09, 1984",3.18,50%,4.72,58%,3.29,66%,100%,0.0,2022-03-31 21:46:11.970931,182.88,77.11,182.88
762,5e4eec08896c9423,Corey Anderson,"6' 3""",205 lbs.,"79""",Orthodox,"Sep 22, 1989",4.43,46%,2.22,59%,4.89,50%,83%,0.0,2022-03-31 21:46:11.970931,190.5,92.99,200.66
763,07f72a2a7591b409,Jon Jones,"6' 4""",205 lbs.,"84""",Orthodox,"Jul 19, 1987",4.30,57%,2.22,64%,1.85,44%,95%,0.4,2022-03-31 21:46:11.970931,193.04,92.99,213.36
764,83b00f7597e5ac83,Juan Adams,"6' 5""",265 lbs.,"80""",Orthodox,"Jan 16, 1992",7.09,55%,4.06,34%,0.91,66%,57%,0.0,2022-03-31 21:46:11.970931,195.58,120.2,203.2
765,025f0b1b58fbad01,Darko Stosic,"6' 0""",205 lbs.,"76""",Orthodox,"Feb 09, 1992",2.61,45%,4.04,58%,3.42,50%,83%,0.0,2022-03-31 21:46:11.970931,182.88,92.99,193.04
766,3cf66c62d9069f43,Lucie Pudilova,"5' 8""",125 lbs.,"67""",Orthodox,"Jun 13, 1994",4.15,36%,4.09,52%,0.16,12%,61%,0.6,2022-03-31 21:46:11.970931,172.72,56.7,170.18
767,2eeaefbfc7f9fcff,Lina Lansberg,"5' 7""",135 lbs.,"65""",Orthodox,"Mar 13, 1982",2.76,57%,3.70,44%,0.71,33%,50%,0.1,2022-03-31 21:46:11.970931,170.18,61.23,165.1
768,e93b04e308913c2e,Dooho Choi,"5' 10""",145 lbs.,"70""",Orthodox,"Apr 10, 1991",5.32,51%,6.38,53%,0.41,20%,50%,0.0,2022-03-31 21:46:11.970931,177.8,65.77,177.8
769,31bbd39c0a075d4e,Pingyuan Liu,"5' 6""",135 lbs.,"72""",Orthodox,"Feb 13, 1993",2.36,33%,2.99,54%,0.25,20%,56%,1.0,2022-03-31 21:46:11.970931,167.64,61.23,182.88
770,192520689012c7e4,Suman Mokhtarian,"5' 8""",145 lbs.,"72""",Orthodox,"Jun 13, 1992",2.21,43%,6.85,48%,0.00,0%,0%,0.0,2022-03-31 21:46:11.970931,172.72,65.77,182.88
771,98a6b2361045898f,Dong Hyun Ma,"5' 11""",155 lbs.,"70""",Orthodox,"Sep 09, 1988",2.84,41%,4.10,54%,1.27,53%,33%,0.0,2022-03-31 21:46:11.970931,180.34,70.31,177.8
772,78114b7199cef90c,Urijah Faber,"5' 6""",135 lbs.,"67""",Orthodox,"May 14, 1979",2.65,40%,2.59,64%,1.54,30%,58%,0.8,2022-03-31 21:46:11.970931,167.64,61.23,170.18
773,484acc7b0f856ce9,Ben Saunders,"6' 2""",170 lbs.,"77""",Orthodox,"Apr 13, 1983",3.23,50%,3.58,51%,0.20,40%,66%,1.3,2022-03-31 21:46:11.970931,187.96,77.11,195.58
774,fbf0537e420e698e,Daniel Teymur,"5' 5""",145 lbs.,"69""",Orthodox,"Feb 03, 1988",3.08,46%,3.93,56%,0.56,18%,60%,0.3,2022-03-31 21:46:11.970931,165.1,65.77,175.26
775,31ee470ef5dc8d7f,Thiago Alves,"5' 9""",170 lbs.,"70""",Orthodox,"Oct 03, 1983",3.73,41%,3.42,62%,0.71,60%,63%,0.3,2022-03-31 21:46:11.970931,175.26,77.11,177.8
776,f797f0c57a83353e,Trevor Smith,"6' 3""",185 lbs.,"75""",Orthodox,"Jan 05, 1981",3.29,55%,3.31,51%,1.70,32%,60%,0.7,2022-03-31 21:46:11.970931,190.5,83.91,190.5
777,1bcaac2d99b90fce,Sergio Moraes,"6' 0""",170 lbs.,"72""",Orthodox,"Jul 23, 1982",2.42,42%,3.73,59%,1.20,38%,75%,0.4,2022-03-31 21:46:11.970931,182.88,77.11,182.88
778,2c99576fefe53c7c,Renan Barao,"5' 6""",145 lbs.,"70""",Orthodox,"Jan 31, 1987",3.78,36%,3.90,57%,1.49,41%,91%,0.5,2022-03-31 21:46:11.970931,167.64,65.77,177.8
779,e0f959f65d0406b4,Isabela de Padua,"5' 3""",125 lbs.,"64""",Orthodox,"Sep 04, 1991",1.00,35%,2.07,50%,2.00,66%,0%,1.0,2022-03-31 21:46:11.970931,160.02,56.7,162.56
780,87aa9fb63d6b51a1,Zabit Magomedsharipov,"6' 1""",145 lbs.,"73""",Orthodox,"Mar 01, 1991",4.89,48%,3.00,64%,5.22,56%,77%,0.8,2022-03-31 21:46:11.970931,185.42,65.77,185.42
781,9b7694d064a8a0ad,Rustam Khabilov,"5' 8""",155 lbs.,"73""",Orthodox,"Nov 04, 1986",1.98,34%,2.16,65%,3.95,41%,61%,0.1,2022-03-31 21:46:11.970931,172.72,70.31,185.42
782,90da09db03e41748,Sergey Khandozhko,"6' 1""",170 lbs.,"74""",Orthodox,"May 19, 1992",2.83,42%,1.70,60%,0.50,16%,64%,0.0,2022-03-31 21:46:11.970931,185.42,77.11,187.96
783,d3fa5c5955397532,Grigory Popov,"5' 7""",135 lbs.,"68""",Switch,"Apr 18, 1984",3.63,37%,4.20,55%,0.00,0%,45%,0.0,2022-03-31 21:46:11.970931,170.18,61.23,172.72
